Index,Event.Id,Investigation.Type,Event.Date,Latitude,Longitude,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Make.and.Model
674,20160129X24835,Accident,1/28/16,028300N,0079300W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,143,VMC,Unknown,an inadvertent encounter with clear air turbulence.,2016,Boeing 737
675,20160201X84139,Incident,1/30/16,,,,Unavailable,Unknown,Airplane,Boeing,747,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 747
676,20160216X04857,Incident,2/10/16,,,,Unavailable,Minor,Airplane,Boeing,777,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 777
677,20160224X21522,Incident,2/11/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
678,20160218X94149,Accident,2/17/16,421227N,0083217W,DETROIT METROPOLITAN WAYNE COU,Fatal,Minor,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,155,VMC,Unknown,"N925NN flight crew's incorrect evaluation of the clearance between the two aircraft, leading to the inadvertent collision of the winglet with the horizontal stabilizer and elevator of N784SW.",2016,Boeing 737
679,20160225X51309,Incident,2/20/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
680,20160224X73028,Accident,2/23/16,,,Chitose Air Base,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,2,1,162,UNK,Unknown,,2016,Boeing 737
681,20160225X34423,Incident,2/24/16,,,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,NUSC,Uknown,0,0,0,100,UNK,Unknown,,2016,Boeing 737
682,20160405X94849,Incident,2/26/16,,,Domodedovo,Fatal,Substantial,Airplane,Boeing,767,2,UNK,Unknown,Uknown,0,0,0,348,UNK,Unknown,,2016,Boeing 767
683,20160401X80907,Accident,3/3/16,,,Chhatrapati Shivaji Internatio,Fatal,Substantial,Airplane,Boeing,737,2,UNK,Unknown,Uknown,0,0,0,128,UNK,Unknown,,2016,Boeing 737
684,20160329X10519,Incident,3/5/16,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
685,20160330X72920,Accident,3/5/16,035112N,0106300W,Albuquerque,Fatal,Substantial,Airplane,Boeing,767,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,2,VMC,Unknown,the pilot flying's failure to maintain airspeed and correct pitch attitude.  Contributing to the accident was the pilot's failure to maintain appropriate thrust after disconnecting the autothrottles.  Also contributing was the first officer's failure to monitor the decaying airspeed and increasing pitch.,2016,Boeing 767
686,20160309X70647,Incident,3/9/16,,,,Unavailable,Unknown,Airplane,Boeing,747,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 747
687,20160405X13515,Incident,3/12/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
688,20160609X10842,Accident,3/15/16,294112N,0094217W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,133,VMC,Unknown,an inadvertent encounter with clear air turbulence.,2016,Boeing 737
689,20160319X15123,Accident,3/19/16,,,Rostov-on-Don Airport,Fatal,Destroyed,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,62,0,0,0,UNK,Unknown,,2016,Boeing 737
690,20160324X25327,Incident,3/20/16,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
691,20160330X40458,Incident,3/20/16,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
692,20160415X44044,Incident,3/27/16,,,,Unavailable,Unknown,Airplane,Boeing,737,2,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
693,20160407X42047,Accident,4/4/16,,,,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,3,0,51,UNK,Unknown,,2016,Boeing 737
694,20160413X94401,Incident,4/7/16,325350N,0097216W,DALLAS-FORT WORTH INTL,Unavailable,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,0,VMC,Unknown,The controller's miscommunication of a clearance and failure to recognize and correct the readback resulting in the flight crew initiating takeoff without a clearance.,2016,Boeing 737
695,20160421X61715,Incident,4/10/16,,,,Fatal,Unknown,Airplane,Boeing,737,2,UNK,NUSC,Uknown,0,0,0,202,UNK,Unknown,,2016,Boeing 737
696,20160415X02200,Accident,4/14/16,032441N,1171123W,San Diego International Airpor,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,121,VMC,Unknown,the ramp agents failure to keep his right hand at a safe distance from the underside of the moving belt.,2016,Boeing 737
697,20170301X30528,Incident,4/23/16,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
698,20160503X05234,Incident,4/24/16,,,,Fatal,Unknown,Airplane,Boeing,767,UNK,UNK,Unknown,Uknown,0,0,0,2,UNK,Unknown,,2016,Boeing 767
699,20160521X95152,Incident,4/27/16,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
700,20160510X14942,Accident,4/28/16,383829N,0095489W,OSAGE CITY MUNI,Fatal,Substantial,Airplane,Boeing,A75N1,1,Reciprocating,Part 91: General Aviation,Skydiving,0,0,0,3,VMC,Unknown,A partial loss of engine power for reasons that could not be determined based on the available information.,2016,Boeing A75N1
701,20160506X50951,Incident,5/2/16,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,151,UNK,Unknown,,2016,Boeing 737
702,20160510X42347,Accident,5/3/16,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,111,UNK,Unknown,,2016,Boeing 737
703,20160510X50022,Incident,5/6/16,,,,Fatal,Unknown,Airplane,Boeing,767,UNK,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,3,UNK,Unknown,,2016,Boeing 767
704,20160520X35638,Incident,5/9/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
705,20160527X05452,Incident,5/27/16,,,,Unavailable,Minor,Airplane,Boeing,777,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 777
706,20160531X92718,Incident,5/27/16,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,1,0,169,UNK,Unknown,,2016,Boeing 737
707,20160624X45941,Incident,6/4/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
708,20160606X44435,Incident,6/5/16,,,,Fatal,Minor,Airplane,Boeing,777,2,Turbo Fan,"Part 125: 20+ Pax,6000+ lbs",Uknown,0,0,0,9,UNK,Unknown,,2016,Boeing 777
709,20160614X04330,Accident,6/5/16,036448N,0011598W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,185,VMC,Unknown,An encounter with wake turbulence that resulted in a flight attendant injury.,2016,Boeing 737
710,20160930X80751,Incident,6/8/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
711,20160624X52325,Incident,6/17/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
712,20160627X40251,Incident,6/21/16,335814N,1181421W,,Unavailable,Minor,Airplane,Boeing,747,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 747
713,20160626X35005,Accident,6/26/16,,,SIngapore-Changi Intl Airport,Fatal,Substantial,Airplane,Boeing,777,UNK,Turbo Fan,Unknown,Uknown,0,0,0,241,UNK,Unknown,,2016,Boeing 777
714,20160627X21034,Accident,6/26/16,293537N,0090910W,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,1,177,UNK,Unknown,the improper placement of the coffee pot on the beverage cart and failure to use a safe-pour lid.,2016,Boeing 737
715,20160704X60248,Accident,7/1/16,,,,Fatal,Unknown,Airplane,Boeing,737,2,UNK,Unknown,Uknown,0,0,0,195,UNK,Unknown,,2016,Boeing 737
716,20160707X02944,Incident,7/7/16,403829N,0734643W,JOHN F KENNEDY INTL,Fatal,Minor,Airplane,Boeing,757,UNK,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,157,UNK,Unknown,"Maintenance personnel's failure to ensure proper installation of a fuel tube O-ring, which resulted in an undercowl engine fire during initial climb.",2016,Boeing 757
717,20160907X90923,Incident,7/12/16,,,,Fatal,Substantial,Airplane,Boeing,737,2,UNK,Unknown,Uknown,0,0,0,150,UNK,Unknown,,2016,Boeing 737
718,20160821X03100,Incident,7/31/16,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,155,UNK,Unknown,,2016,Boeing 737
719,20160828X14750,Incident,8/2/16,006716S,0023348E,,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,7,UNK,Unknown,,2016,Boeing 737
720,20160803X01548,Accident,8/3/16,,,,Fatal,Destroyed,Airplane,Boeing,777,UNK,UNK,Unknown,Uknown,0,0,0,300,UNK,Unknown,,2016,Boeing 777
721,20160805X44633,Accident,8/5/16,003900N,0007600W,Baltimore/Thurgood Marshall In,Fatal,Substantial,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,134,VMC,Unknown,the tug operators excessive speed during pushback.,2016,Boeing 737
722,20160805X53232,Accident,8/5/16,,,,Unavailable,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
723,20160817X93540,Incident,8/7/16,,,GUAM INTL,Fatal,Unknown,Airplane,Boeing,787,2,Turbo Fan,Unknown,Uknown,0,0,0,320,UNK,Unknown,,2016,Boeing 787
724,20160811X81653,Accident,8/10/16,403824N,0734648W,John F Kennedy International A,Fatal,Substantial,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,168,VMC,Unknown,inadvertent collision by ground service vehicle.,2016,Boeing 737
725,20160822X94859,Accident,8/17/16,031335N,0097921W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,141,VMC,Unknown,an encounter with convective turbulence.,2016,Boeing 737
726,20160827X12409,Accident,8/27/16,044409N,0121912W,MADRAS MUNICIPAL,Fatal,Destroyed,Airplane,Boeing,A75N1,1,Reciprocating,Part 91: General Aviation,Air Race show,1,0,0,0,VMC,Unknown,The pilot's failure to maintain clearance from the runway during a low-level aerobatic maneuver. Contributing to the accident was a high density altitude and the pilot's failure to plan/adequately compensate for high density altitude conditions.,2016,Boeing A75N1
727,20160827X31134,Accident,8/27/16,302824N,0871112W,Pensacola,Fatal,Substantial,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,104,VMC,Unknown,"A low-cycle fatigue crack in the dovetail of fan blade No. 23, which resulted in the fan blade separating in flight and impacting the fan case. This impact caused the fan blade to fracture into fragments that traveled farther than expected into the inlet, which compromised the structural integrity of the inlet and led to the in-flight separation of inlet components. A portion of the inlet struck the fuselage and created a hole, causing the cabin to depressurize.",2016,Boeing 737
728,20160930X81802,Incident,8/30/16,,,,Unavailable,Unknown,Airplane,Boeing,777,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 777
729,20160908X11147,Accident,8/31/16,004600N,0382812E,,Fatal,Unknown,Airplane,Boeing,767,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,11,1,0,VMC,Unknown,an inadvertent encounter with severe convective turbulence.,2016,Boeing 767
730,20160909X41906,Incident,9/7/16,305446S,1334644E,,Fatal,Unknown,Airplane,Boeing,777,2,Turbo Fan,Unknown,Uknown,0,0,0,2,UNK,Unknown,,2016,Boeing 777
731,20160922X13145,Accident,9/13/16,,,Wamena Airport,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,3,UNK,Unknown,,2016,Boeing 737
732,20161007X42905,Accident,9/16/16,084344S,0245929E,,Unavailable,Substantial,Airplane,Boeing,727,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 727
733,20160930X84711,Accident,9/23/16,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,3,0,UNK,Unknown,,2016,Boeing 737
734,20160930X75723,Incident,9/27/16,,,,Unavailable,Minor,Airplane,Boeing,777,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 777
735,20161004X33017,Accident,10/4/16,543920N,0061323W,Belfast International Airport,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
736,20161011X51744,Accident,10/5/16,395142N,1044023W,Denver International Airport,Fatal,Unknown,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,1,178,UNK,Unknown,the flight attendant losing her balance as she was removing her carry-on baggage resulted in her falling against an arm rest causing the serious injury.,2016,Boeing 737
737,20161011X52922,Incident,10/9/16,,,,Unavailable,Minor,Airplane,Boeing,777,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 777
738,20161027X90500,Incident,10/10/16,,,Djuandu International Airport,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,108,UNK,Unknown,,2016,Boeing 737
739,20180105X13133,Incident,10/19/16,,,,Unavailable,Unknown,Airplane,Boeing,757,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 757
740,20161027X20715,Incident,10/27/16,040469N,0073536W,New Yor La Guardia,Fatal,Minor,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,48,IMC,Unknown,"The first officer's failure to attain the proper touchdown point and the flight crew's failure to call for a go-around, which resulted in the airplane landing more than halfway down the runway. Contributing to the incident were, the first officer's initiation of the landing flare at a relatively high altitude and his delay in reducing the throttles to idle, the captain's delay in manually deploying the speed brakes after touchdown, the captain's lack of command authority, and a lack of robust training provided by the operator to support the flight crew's decision-making concerning when to call for a go-around.",2016,Boeing 737
741,20161028X72837,Accident,10/28/16,041588N,0087554W,Chicago O'Hare International A,Fatal,Substantial,Airplane,Boeing,767,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,20,1,149,VMC,Unknown,"The failure of the high-pressure turbine (HPT) stage 2 disk, which severed the main engine fuel feed line and breached the right main wing fuel tank, releasing fuel that resulted in a fire on the right side of the airplane during the takeoff roll. The HPT stage 2 disk failed because of low-cycle fatigue cracks that initiated from an internal subsurface manufacturing anomaly that was most likely not detectable during production inspections and subsequent in service inspections using the procedures in place. Contributing to the serious passenger injury was (1) the delay in shutting down the left engine and (2) a flight attendant's deviation from company procedures, which resulted in passengers evacuating from the left overwing exit while the left engine was still operating. Contributing to the delay in shutting down the left engine was (1) the lack of a separate checklist procedure for Boeing 767 airplanes that specifically addressed engine fires on the ground and (2) the lack of communication between the flight and cabin crews after the airplane came to a stop.",2016,Boeing 767
742,20161111X61339,Incident,11/9/16,044136N,0753847W,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
743,20161123X41901,Incident,11/9/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
744,20161118X14608,Accident,11/10/16,,,,Unavailable,Unknown,Airplane,Boeing,767,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 767
745,20170419X83518,Accident,11/21/16,371944N,0077657W,,Fatal,Unknown,Airplane,Boeing,717,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,109,VMC,Unknown,the flight attendant's inadvertent bump into a retractable galley tray.,2016,Boeing 717
746,20161128X30720,Incident,11/27/16,,,,Unavailable,Unknown,Airplane,Boeing,787,2,Turbo Fan,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 787
747,20161209X15240,Accident,11/29/16,,,,Fatal,Substantial,Airplane,Boeing,767,2,Turbo Fan,NUSC,Uknown,0,0,0,4,UNK,Unknown,,2016,Boeing 767
748,20171012X93230,Incident,12/2/16,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,200,UNK,Unknown,,2016,Boeing 737
749,20161208X45131,Accident,12/4/16,,,,Fatal,Unknown,Airplane,Boeing,777,UNK,UNK,Part 129: Foreign,Uknown,0,0,5,351,UNK,Unknown,,2016,Boeing 777
750,20161221X74130,Incident,12/6/16,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
751,20170222X72740,Incident,12/12/16,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,2,UNK,Unknown,,2016,Boeing 737
752,20170313X43118,Accident,12/12/16,,,,Unavailable,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
753,20161216X60544,Accident,12/14/16,395136N,1044012W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,102,IMC,Unknown,An inadvertent encounter with mountain wave turbulence.,2016,Boeing 737
754,20170104X45517,Incident,12/16/16,034139N,0118343W,Los Angeles International Airp,Unavailable,Unknown,Airplane,Boeing,777,2,Unknown,Part 129: Foreign,Uknown,0,0,0,0,IMC,Unknown,The incident was caused by the air traffic controller assigning the pilots a left turn instead of the required right turn after departure which placed the aircraft in an unsafe proximity with terrain and obstructions. Contributing to the incident was the air traffic controller's inadequate recovery technique during the development of the incident.,2016,Boeing 777
755,20170111X62303,Incident,12/17/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
756,20161221X73450,Accident,12/20/16,,,,Fatal,Destroyed,Airplane,Boeing,727,UNK,UNK,Unknown,Uknown,3,0,3,0,UNK,Unknown,,2016,Boeing 727
757,20161221X11609,Incident,12/21/16,,,,Fatal,Unknown,Airplane,Boeing,767,UNK,UNK,Unknown,Uknown,0,0,0,224,UNK,Unknown,,2016,Boeing 767
758,20161230X95149,Incident,12/25/16,085840N,0384758E,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
759,20161227X90219,Accident,12/27/16,152249N,0073506E,,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,10,0,151,UNK,Unknown,,2016,Boeing 737
760,20170330X01440,Incident,12/29/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
761,20170627X03851,Accident,12/29/16,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2016,Boeing 737
762,20170111X63504,Incident,12/30/16,,,Paris Orly,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,IMC,Unknown,,2016,Boeing 737
763,20170111X63040,Incident,1/6/17,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2017,Boeing 737
764,20170111X53648,Incident,1/10/17,,,,Fatal,Minor,Airplane,Boeing,737,2,Turbo Fan,Part 129: Foreign,Uknown,0,0,0,182,UNK,Unknown,,2017,Boeing 737
765,20170609X94504,Accident,1/14/17,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2017,Boeing 737
766,20170116X90503,Accident,1/16/17,,,Manas International,Fatal,Destroyed,Airplane,Boeing,747,UNK,UNK,Unknown,Uknown,4,0,0,0,UNK,Unknown,,2017,Boeing 747
767,20170222X73751,Incident,1/22/17,,,Dhaka,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,2,UNK,Unknown,,2017,Boeing 737
768,20170309X64014,Incident,1/26/17,,,,Fatal,Unknown,Airplane,Boeing,757,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,0,1,UNK,Unknown,,2017,Boeing 757
769,20170201X65127,Accident,1/28/17,,,Leticia,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,4,UNK,Unknown,,2017,Boeing 737
770,20170222X74031,Incident,2/1/17,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,126,UNK,Unknown,,2017,Boeing 737
